Evidence ID,Entity name,Measurement point,Dataset version,Archive platform folder,Observed platform,Session ID,Original session folder,Capture date,Capture time,Capture timezone,Captured at ISO 8601,Evidence type,Query ID,Query bucket,Query text,Query role,Query group ID,Query attempt number,Capture part number,Capture parts total,Continuation flag,Continuation of Evidence ID,Primary query-set relevance,Review status,Mapping status,Mapping basis,Contamination status,Contamination reason,Analysis inclusion status,Query rewrite observed,Query rewrite text,Archive anomaly,Original filename,Original relative path,File size bytes,Image dimensions pixels,SHA-256,Source file preserved,Reviewer comment,Notes,Duplicate status,Duplicate of Evidence ID,model,logged_in
AM-T0-E100,Alex Matescu,T0,1.0,Perplexity,Gemini,S0,NOT_APPLICABLE,2026-07-10,06:52,+03:00,2026-07-10T06:52:00+03:00,screenshot,Q01,Identitate,Cine este Alex Matescu?,main_query,AM-T0-GEMINI-S0-Q01,1,1,1,NO,NOT_APPLICABLE,YES,REVIEWED,CONFIRMED,titlul tab-ului activ 'cine este alex matescu - Goo...' + URL gemini.google.com vizibile,NONE_OBSERVED,NOT_APPLICABLE,INCLUDE,NO,NOT_APPLICABLE,MISFILED_PLATFORM,Captură de ecran din 2026-07-10 la 06.52.26.png,Perplexity/Captură de ecran din 2026-07-10 la 06.52.26.png,838027,3420x2038,e6cc3d8764163356dc17ea2667228f85264a334a43be5a68d2d7bc9fe36c5dca,YES,,"Fișier arhivat în folderul Perplexity, dar tab-ul activ capturat este Gemini (gemini.google.com); tab-ul Perplexity era deschis dar neactivat. Sesiune izolată (S0), distinctă de Gemini/Sesiunea 1 (alt tab, altă zi).",UNIQUE,NOT_APPLICABLE,Flash,NO
AM-T0-E101,Alex Matescu,T0,1.0,Perplexity,Perplexity,S1,NOT_APPLICABLE,2026-07-17,06:41,+03:00,2026-07-17T06:41:00+03:00,screenshot,SUPPLEMENTAL-001,"Identitate/Locație (variantă combinată, neînghețată)",cu ce se ocupa alex matescu din sibiu?,supplemental,AM-T0-PERPLEXITY-S1-SUPPLEMENTAL-001,1,1,1,NO,NOT_APPLICABLE,YES,REVIEWED,CONFIRMED,"text interogare vizibil, dar nu corespunde exact niciunui query din query-set.csv",CONTAMINATED,"Cont Perplexity autentificat ca 'Alex Matescu' (avatar/nume vizibil), sidebar 'History' cu interogări anterioare vizibil; toate query-urile au fost rulate ca replici succesive în ACELAȘI thread de conversație (același URL), nu ca sesiuni noi/curate — contrar protocolului 'fereastră incognito + memorie OFF + chat temporar' descris în TABULA RASA.docx.",EXCLUDE_FROM_CLEAN_BASELINE,NO,NOT_APPLICABLE,NONE,Captură de ecran din 2026-07-17 la 06.41.34.png,Perplexity/Captură de ecran din 2026-07-17 la 06.41.34.png,1424760,3420x2038,54e73856e976633ac00fa9f1112b5c9d7ba9d8c6867284bc9145342712fc666f,YES,,"Variantă combinată/reformulată a Q03+Q04, nu corespunde textual niciunui query din setul canonic de 14.",UNIQUE,NOT_APPLICABLE,UNKNOWN,YES
AM-T0-E102,Alex Matescu,T0,1.0,Perplexity,Perplexity,S1,NOT_APPLICABLE,2026-07-17,06:44,+03:00,2026-07-17T06:44:00+03:00,screenshot,Q02,Identitate,Ce știi despre Alex Matescu?,main_query,AM-T0-PERPLEXITY-S1-Q02,1,1,1,NO,NOT_APPLICABLE,YES,REVIEWED,CONFIRMED,"text interogare vizibil, identic (mai puțin diacritice) cu Q din query-set.csv",CONTAMINATED,"Cont Perplexity autentificat ca 'Alex Matescu' (avatar/nume vizibil), sidebar 'History' cu interogări anterioare vizibil; toate query-urile au fost rulate ca replici succesive în ACELAȘI thread de conversație (același URL), nu ca sesiuni noi/curate — contrar protocolului 'fereastră incognito + memorie OFF + chat temporar' descris în TABULA RASA.docx.",EXCLUDE_FROM_CLEAN_BASELINE,NO,NOT_APPLICABLE,NONE,Captură de ecran din 2026-07-17 la 06.44.40.png,Perplexity/Captură de ecran din 2026-07-17 la 06.44.40.png,1549808,3420x2038,dac29fc547feba594eeb86a6b5f9b8389352a939c694243a08b702d3c10199ac,YES,,,UNIQUE,NOT_APPLICABLE,UNKNOWN,YES
AM-T0-E103,Alex Matescu,T0,1.0,Perplexity,Perplexity,S1,NOT_APPLICABLE,2026-07-17,06:45,+03:00,2026-07-17T06:45:00+03:00,screenshot,Q03,Identitate,Cu ce se ocupă Alex Matescu?,main_query,AM-T0-PERPLEXITY-S1-Q03,1,1,1,NO,NOT_APPLICABLE,YES,REVIEWED,CONFIRMED,"text interogare vizibil, identic (mai puțin diacritice) cu Q din query-set.csv",CONTAMINATED,"Cont Perplexity autentificat ca 'Alex Matescu' (avatar/nume vizibil), sidebar 'History' cu interogări anterioare vizibil; toate query-urile au fost rulate ca replici succesive în ACELAȘI thread de conversație (același URL), nu ca sesiuni noi/curate — contrar protocolului 'fereastră incognito + memorie OFF + chat temporar' descris în TABULA RASA.docx.",EXCLUDE_FROM_CLEAN_BASELINE,NO,NOT_APPLICABLE,NONE,Captură de ecran din 2026-07-17 la 06.45.10.png,Perplexity/Captură de ecran din 2026-07-17 la 06.45.10.png,1422838,3420x2038,c6ac78420a82d3ef5a732edc80011c5f4ad1e6bf75b6fcfede1ccb07bdb4378f,YES,,,UNIQUE,NOT_APPLICABLE,UNKNOWN,YES
AM-T0-E104,Alex Matescu,T0,1.0,Perplexity,Perplexity,S1,NOT_APPLICABLE,2026-07-17,06:45,+03:00,2026-07-17T06:45:00+03:00,screenshot,Q04,Locație,Alex Matescu Sibiu,main_query,AM-T0-PERPLEXITY-S1-Q04,1,1,1,NO,NOT_APPLICABLE,YES,REVIEWED,CONFIRMED,"text interogare vizibil, identic (mai puțin diacritice) cu Q din query-set.csv",CONTAMINATED,"Cont Perplexity autentificat ca 'Alex Matescu' (avatar/nume vizibil), sidebar 'History' cu interogări anterioare vizibil; toate query-urile au fost rulate ca replici succesive în ACELAȘI thread de conversație (același URL), nu ca sesiuni noi/curate — contrar protocolului 'fereastră incognito + memorie OFF + chat temporar' descris în TABULA RASA.docx.",EXCLUDE_FROM_CLEAN_BASELINE,NO,NOT_APPLICABLE,NONE,Captură de ecran din 2026-07-17 la 06.45.31.png,Perplexity/Captură de ecran din 2026-07-17 la 06.45.31.png,828356,3420x2038,9934a160051bb515c69a77811cbcf644af63fd5b44def9b6c0a2b3d1998559cb,YES,,,UNIQUE,NOT_APPLICABLE,UNKNOWN,YES
AM-T0-E105,Alex Matescu,T0,1.0,Perplexity,Perplexity,S1,NOT_APPLICABLE,2026-07-17,06:45,+03:00,2026-07-17T06:45:00+03:00,screenshot,Q05,Locație,Cine este Alex Matescu din Sibiu?,main_query,AM-T0-PERPLEXITY-S1-Q05,1,1,1,NO,NOT_APPLICABLE,YES,REVIEWED,CONFIRMED,"text interogare vizibil, identic (mai puțin diacritice) cu Q din query-set.csv",CONTAMINATED,"Cont Perplexity autentificat ca 'Alex Matescu' (avatar/nume vizibil), sidebar 'History' cu interogări anterioare vizibil; toate query-urile au fost rulate ca replici succesive în ACELAȘI thread de conversație (același URL), nu ca sesiuni noi/curate — contrar protocolului 'fereastră incognito + memorie OFF + chat temporar' descris în TABULA RASA.docx.",EXCLUDE_FROM_CLEAN_BASELINE,NO,NOT_APPLICABLE,NONE,Captură de ecran din 2026-07-17 la 06.45.56.png,Perplexity/Captură de ecran din 2026-07-17 la 06.45.56.png,807003,3420x2038,55ffb7056c5ed8c6be90ac27263f6e7be8836a47611eaef7fc3b11f690dc5427,YES,,,UNIQUE,NOT_APPLICABLE,UNKNOWN,YES
AM-T0-E106,Alex Matescu,T0,1.0,Perplexity,Perplexity,S1,NOT_APPLICABLE,2026-07-17,06:46,+03:00,2026-07-17T06:46:00+03:00,screenshot,Q06,Disambiguare,Alex Matescu,main_query,AM-T0-PERPLEXITY-S1-Q06,1,1,1,NO,NOT_APPLICABLE,YES,REVIEWED,CONFIRMED,"text interogare vizibil, identic (mai puțin diacritice) cu Q din query-set.csv",CONTAMINATED,"Cont Perplexity autentificat ca 'Alex Matescu' (avatar/nume vizibil), sidebar 'History' cu interogări anterioare vizibil; toate query-urile au fost rulate ca replici succesive în ACELAȘI thread de conversație (același URL), nu ca sesiuni noi/curate — contrar protocolului 'fereastră incognito + memorie OFF + chat temporar' descris în TABULA RASA.docx.",EXCLUDE_FROM_CLEAN_BASELINE,NO,NOT_APPLICABLE,NONE,Captură de ecran din 2026-07-17 la 06.46.18.png,Perplexity/Captură de ecran din 2026-07-17 la 06.46.18.png,1425945,3420x2038,74acfcbf05046cbd3e35bf5d29f8d0cea35ca57a563149bab8617b8a6d7d6e6b,YES,,,UNIQUE,NOT_APPLICABLE,UNKNOWN,YES
AM-T0-E107,Alex Matescu,T0,1.0,Perplexity,Perplexity,S1,NOT_APPLICABLE,2026-07-17,06:46,+03:00,2026-07-17T06:46:00+03:00,screenshot,Q07,Disambiguare,Alexandru Matescu,main_query,AM-T0-PERPLEXITY-S1-Q07,1,1,1,NO,NOT_APPLICABLE,YES,REVIEWED,CONFIRMED,"text interogare vizibil, identic (mai puțin diacritice) cu Q din query-set.csv",CONTAMINATED,"Cont Perplexity autentificat ca 'Alex Matescu' (avatar/nume vizibil), sidebar 'History' cu interogări anterioare vizibil; toate query-urile au fost rulate ca replici succesive în ACELAȘI thread de conversație (același URL), nu ca sesiuni noi/curate — contrar protocolului 'fereastră incognito + memorie OFF + chat temporar' descris în TABULA RASA.docx.",EXCLUDE_FROM_CLEAN_BASELINE,NO,NOT_APPLICABLE,NONE,Captură de ecran din 2026-07-17 la 06.46.43.png,Perplexity/Captură de ecran din 2026-07-17 la 06.46.43.png,1436069,3420x2038,2224f9bcc510ecfb64114c5d5197d60f6cbdcb16a8b149404631f33bd60acf28,YES,,,UNIQUE,NOT_APPLICABLE,UNKNOWN,YES
AM-T0-E108,Alex Matescu,T0,1.0,Perplexity,Perplexity,S1,NOT_APPLICABLE,2026-07-17,06:47,+03:00,2026-07-17T06:47:00+03:00,screenshot,Q08,Disambiguare,Alex Mateescu,main_query,AM-T0-PERPLEXITY-S1-Q08,1,1,1,NO,NOT_APPLICABLE,YES,REVIEWED,CONFIRMED,"text interogare vizibil, identic (mai puțin diacritice) cu Q din query-set.csv",CONTAMINATED,"Cont Perplexity autentificat ca 'Alex Matescu' (avatar/nume vizibil), sidebar 'History' cu interogări anterioare vizibil; toate query-urile au fost rulate ca replici succesive în ACELAȘI thread de conversație (același URL), nu ca sesiuni noi/curate — contrar protocolului 'fereastră incognito + memorie OFF + chat temporar' descris în TABULA RASA.docx.",EXCLUDE_FROM_CLEAN_BASELINE,NO,NOT_APPLICABLE,NONE,Captură de ecran din 2026-07-17 la 06.47.01.png,Perplexity/Captură de ecran din 2026-07-17 la 06.47.01.png,1508552,3420x2038,edae601ba277cbbd49d4dde0fa5b94f8bbbe1abb14cf15688e1a2bec9c10a4e0,YES,,,UNIQUE,NOT_APPLICABLE,UNKNOWN,YES
AM-T0-E109,Alex Matescu,T0,1.0,Perplexity,Perplexity,S1,NOT_APPLICABLE,2026-07-17,06:47,+03:00,2026-07-17T06:47:00+03:00,screenshot,Q09,Disambiguare,Alex Matescu vs Alexandru Mateescu avocat,main_query,AM-T0-PERPLEXITY-S1-Q09,1,1,1,NO,NOT_APPLICABLE,YES,REVIEWED,CONFIRMED,"text interogare vizibil, identic (mai puțin diacritice) cu Q din query-set.csv",CONTAMINATED,"Cont Perplexity autentificat ca 'Alex Matescu' (avatar/nume vizibil), sidebar 'History' cu interogări anterioare vizibil; toate query-urile au fost rulate ca replici succesive în ACELAȘI thread de conversație (același URL), nu ca sesiuni noi/curate — contrar protocolului 'fereastră incognito + memorie OFF + chat temporar' descris în TABULA RASA.docx.",EXCLUDE_FROM_CLEAN_BASELINE,NO,NOT_APPLICABLE,NONE,Captură de ecran din 2026-07-17 la 06.47.43.png,Perplexity/Captură de ecran din 2026-07-17 la 06.47.43.png,847397,3420x2038,3b9e78473f2d945b81a69203f3521ef71067edac5a9d957d706db7e5f664febc,YES,,,UNIQUE,NOT_APPLICABLE,UNKNOWN,YES
AM-T0-E110,Alex Matescu,T0,1.0,Perplexity,Perplexity,S1,NOT_APPLICABLE,2026-07-17,06:48,+03:00,2026-07-17T06:48:00+03:00,screenshot,Q10,Ancoră,Alex Matescu AUMOVIO,main_query,AM-T0-PERPLEXITY-S1-Q10,1,1,1,NO,NOT_APPLICABLE,YES,REVIEWED,CONFIRMED,"text interogare vizibil, identic (mai puțin diacritice) cu Q din query-set.csv",CONTAMINATED,"Cont Perplexity autentificat ca 'Alex Matescu' (avatar/nume vizibil), sidebar 'History' cu interogări anterioare vizibil; toate query-urile au fost rulate ca replici succesive în ACELAȘI thread de conversație (același URL), nu ca sesiuni noi/curate — contrar protocolului 'fereastră incognito + memorie OFF + chat temporar' descris în TABULA RASA.docx.",EXCLUDE_FROM_CLEAN_BASELINE,NO,NOT_APPLICABLE,NONE,Captură de ecran din 2026-07-17 la 06.48.11.png,Perplexity/Captură de ecran din 2026-07-17 la 06.48.11.png,1327918,3420x2038,8777e9bf4a63041e097676321f40a244398bfe42f6a6b3897035015d6f802d34,YES,,,UNIQUE,NOT_APPLICABLE,UNKNOWN,YES
AM-T0-E111,Alex Matescu,T0,1.0,Perplexity,Perplexity,S1,NOT_APPLICABLE,2026-07-17,06:48,+03:00,2026-07-17T06:48:00+03:00,screenshot,Q11,Ancoră,Alex Matescu inginer / engineer,main_query,AM-T0-PERPLEXITY-S1-Q11,1,1,1,NO,NOT_APPLICABLE,YES,REVIEWED,CONFIRMED,"text interogare vizibil, identic (mai puțin diacritice) cu Q din query-set.csv",CONTAMINATED,"Cont Perplexity autentificat ca 'Alex Matescu' (avatar/nume vizibil), sidebar 'History' cu interogări anterioare vizibil; toate query-urile au fost rulate ca replici succesive în ACELAȘI thread de conversație (același URL), nu ca sesiuni noi/curate — contrar protocolului 'fereastră incognito + memorie OFF + chat temporar' descris în TABULA RASA.docx.",EXCLUDE_FROM_CLEAN_BASELINE,NO,NOT_APPLICABLE,NONE,Captură de ecran din 2026-07-17 la 06.48.42.png,Perplexity/Captură de ecran din 2026-07-17 la 06.48.42.png,1437122,3420x2038,74dc89eecd74418f16ac472c35d7843dde509432505f5d1930c20c2c3afed2c5,YES,,,UNIQUE,NOT_APPLICABLE,UNKNOWN,YES
AM-T0-E112,Alex Matescu,T0,1.0,Perplexity,Perplexity,S1,NOT_APPLICABLE,2026-07-17,06:49,+03:00,2026-07-17T06:49:00+03:00,screenshot,Q12,Ancoră,delamatescu.ro,main_query,AM-T0-PERPLEXITY-S1-Q12,1,1,1,NO,NOT_APPLICABLE,YES,REVIEWED,CONFIRMED,"text interogare vizibil, identic (mai puțin diacritice) cu Q din query-set.csv",CONTAMINATED,"Cont Perplexity autentificat ca 'Alex Matescu' (avatar/nume vizibil), sidebar 'History' cu interogări anterioare vizibil; toate query-urile au fost rulate ca replici succesive în ACELAȘI thread de conversație (același URL), nu ca sesiuni noi/curate — contrar protocolului 'fereastră incognito + memorie OFF + chat temporar' descris în TABULA RASA.docx.",EXCLUDE_FROM_CLEAN_BASELINE,NO,NOT_APPLICABLE,NONE,Captură de ecran din 2026-07-17 la 06.49.13.png,Perplexity/Captură de ecran din 2026-07-17 la 06.49.13.png,836239,3420x2038,85327b1fe6c93b206c136044f7073e403e83cc8939f593ea687880f986916bab,YES,,,UNIQUE,NOT_APPLICABLE,UNKNOWN,YES
AM-T0-E113,Alex Matescu,T0,1.0,Perplexity,Perplexity,S1,NOT_APPLICABLE,2026-07-17,06:49,+03:00,2026-07-17T06:49:00+03:00,screenshot,Q13,Ancoră,Cine este în spatele delamatescu.ro?,main_query,AM-T0-PERPLEXITY-S1-Q13,1,1,1,NO,NOT_APPLICABLE,YES,REVIEWED,CONFIRMED,"text interogare vizibil, identic (mai puțin diacritice) cu Q din query-set.csv",CONTAMINATED,"Cont Perplexity autentificat ca 'Alex Matescu' (avatar/nume vizibil), sidebar 'History' cu interogări anterioare vizibil; toate query-urile au fost rulate ca replici succesive în ACELAȘI thread de conversație (același URL), nu ca sesiuni noi/curate — contrar protocolului 'fereastră incognito + memorie OFF + chat temporar' descris în TABULA RASA.docx.",EXCLUDE_FROM_CLEAN_BASELINE,NO,NOT_APPLICABLE,NONE,Captură de ecran din 2026-07-17 la 06.49.40.png,Perplexity/Captură de ecran din 2026-07-17 la 06.49.40.png,829939,3420x2038,9a6e523b2a66baebea963a1a7fd8913008076eca287f75034e679a2308b5aaa8,YES,,,UNIQUE,NOT_APPLICABLE,UNKNOWN,YES
AM-T0-E114,Alex Matescu,T0,1.0,Perplexity,Perplexity,S1,NOT_APPLICABLE,2026-07-17,06:49,+03:00,2026-07-17T06:49:00+03:00,screenshot,Q14,Ancoră,Alex Matescu LinkedIn,main_query,AM-T0-PERPLEXITY-S1-Q14,1,1,1,NO,NOT_APPLICABLE,YES,REVIEWED,CONFIRMED,"text interogare vizibil, identic (mai puțin diacritice) cu Q din query-set.csv",CONTAMINATED,"Cont Perplexity autentificat ca 'Alex Matescu' (avatar/nume vizibil), sidebar 'History' cu interogări anterioare vizibil; toate query-urile au fost rulate ca replici succesive în ACELAȘI thread de conversație (același URL), nu ca sesiuni noi/curate — contrar protocolului 'fereastră incognito + memorie OFF + chat temporar' descris în TABULA RASA.docx.",EXCLUDE_FROM_CLEAN_BASELINE,NO,NOT_APPLICABLE,NONE,Captură de ecran din 2026-07-17 la 06.49.58.png,Perplexity/Captură de ecran din 2026-07-17 la 06.49.58.png,793014,3420x2038,34ec7063b9e3330e325ffc6426d8d55cd801cc7985a644afa53f8e0b10fc8158,YES,,,UNIQUE,NOT_APPLICABLE,UNKNOWN,YES
AM-T0-E115,Alex Matescu,T0,1.0,Rezultate cautare Bing,Bing Search (organic),S1,NOT_APPLICABLE,2026-07-07,06:46,+03:00,2026-07-07T06:46:00+03:00,screenshot,Q06,Disambiguare,Alex Matescu,main_query,AM-T0-BINGSEARCHORGANIC-S1-Q06,1,1,26,NO,NOT_APPLICABLE,YES,REVIEWED,CONFIRMED,text căutat 'alex matescu' vizibil în bara de căutare pe fiecare captură,UNKNOWN,"Stare de autentificare Bing/Microsoft neclară în interfață (pictogramă cont ambiguă în Incognito, fără text explicit de logare/delogare)",REVIEW_REQUIRED,NO,NOT_APPLICABLE,NONE,Captură de ecran din 2026-07-07 la 06.46.52.png,Rezultate cautare Bing/Captură de ecran din 2026-07-07 la 06.46.52.png,1126146,3420x2038,8f098b71b0a94ca78d6f8ad71a8d954ce5650e1a834b5980ba1c1be009eb8390,YES,,Captură succesivă de paginare pe același SERP Bing; Bing nu a foldat scrierea (spre deosebire de Google).,UNIQUE,NOT_APPLICABLE,NOT_APPLICABLE,UNKNOWN
AM-T0-E116,Alex Matescu,T0,1.0,Rezultate cautare Bing,Bing Search (organic),S1,NOT_APPLICABLE,2026-07-07,06:47,+03:00,2026-07-07T06:47:00+03:00,screenshot,Q06,Disambiguare,Alex Matescu,main_query,AM-T0-BINGSEARCHORGANIC-S1-Q06,1,2,26,YES,AM-T0-E115,YES,REVIEWED,CONFIRMED,text căutat 'alex matescu' vizibil în bara de căutare pe fiecare captură,UNKNOWN,"Stare de autentificare Bing/Microsoft neclară în interfață (pictogramă cont ambiguă în Incognito, fără text explicit de logare/delogare)",REVIEW_REQUIRED,NO,NOT_APPLICABLE,NONE,Captură de ecran din 2026-07-07 la 06.47.05.png,Rezultate cautare Bing/Captură de ecran din 2026-07-07 la 06.47.05.png,1157861,3420x2038,6621ff2b7ea021aa15b4a9ad83e635a711f7d5aa44ed54cad967eb87215ab921,YES,,Captură succesivă de paginare pe același SERP Bing; Bing nu a foldat scrierea (spre deosebire de Google).,UNIQUE,NOT_APPLICABLE,NOT_APPLICABLE,UNKNOWN
AM-T0-E117,Alex Matescu,T0,1.0,Rezultate cautare Bing,Bing Search (organic),S1,NOT_APPLICABLE,2026-07-07,06:47,+03:00,2026-07-07T06:47:00+03:00,screenshot,Q06,Disambiguare,Alex Matescu,main_query,AM-T0-BINGSEARCHORGANIC-S1-Q06,1,3,26,YES,AM-T0-E115,YES,REVIEWED,CONFIRMED,text căutat 'alex matescu' vizibil în bara de căutare pe fiecare captură,UNKNOWN,"Stare de autentificare Bing/Microsoft neclară în interfață (pictogramă cont ambiguă în Incognito, fără text explicit de logare/delogare)",REVIEW_REQUIRED,NO,NOT_APPLICABLE,NONE,Captură de ecran din 2026-07-07 la 06.47.25.png,Rezultate cautare Bing/Captură de ecran din 2026-07-07 la 06.47.25.png,885295,3420x2038,6f46bb38f976dc551c46c6d587d4b62f495c15f14e2b821cd538c4635bb3c470,YES,,Captură succesivă de paginare pe același SERP Bing; Bing nu a foldat scrierea (spre deosebire de Google).,UNIQUE,NOT_APPLICABLE,NOT_APPLICABLE,UNKNOWN
AM-T0-E118,Alex Matescu,T0,1.0,Rezultate cautare Bing,Bing Search (organic),S1,NOT_APPLICABLE,2026-07-07,06:47,+03:00,2026-07-07T06:47:00+03:00,screenshot,Q06,Disambiguare,Alex Matescu,main_query,AM-T0-BINGSEARCHORGANIC-S1-Q06,1,4,26,YES,AM-T0-E115,YES,REVIEWED,CONFIRMED,text căutat 'alex matescu' vizibil în bara de căutare pe fiecare captură,UNKNOWN,"Stare de autentificare Bing/Microsoft neclară în interfață (pictogramă cont ambiguă în Incognito, fără text explicit de logare/delogare)",REVIEW_REQUIRED,NO,NOT_APPLICABLE,NONE,Captură de ecran din 2026-07-07 la 06.47.34.png,Rezultate cautare Bing/Captură de ecran din 2026-07-07 la 06.47.34.png,1024125,3420x2038,c29b8f5c130541327a5aaf7850d3873953b26f0df5131fa7c7a502a39fd59a71,YES,,Captură succesivă de paginare pe același SERP Bing; Bing nu a foldat scrierea (spre deosebire de Google).,UNIQUE,NOT_APPLICABLE,NOT_APPLICABLE,UNKNOWN
AM-T0-E119,Alex Matescu,T0,1.0,Rezultate cautare Bing,Bing Search (organic),S1,NOT_APPLICABLE,2026-07-07,06:47,+03:00,2026-07-07T06:47:00+03:00,screenshot,Q06,Disambiguare,Alex Matescu,main_query,AM-T0-BINGSEARCHORGANIC-S1-Q06,1,5,26,YES,AM-T0-E115,YES,REVIEWED,CONFIRMED,text căutat 'alex matescu' vizibil în bara de căutare pe fiecare captură,UNKNOWN,"Stare de autentificare Bing/Microsoft neclară în interfață (pictogramă cont ambiguă în Incognito, fără text explicit de logare/delogare)",REVIEW_REQUIRED,NO,NOT_APPLICABLE,NONE,Captură de ecran din 2026-07-07 la 06.47.45.png,Rezultate cautare Bing/Captură de ecran din 2026-07-07 la 06.47.45.png,1050337,3420x2038,676a3290d0d12e3a73b1e2bda5bfa3e0cadd50c8c79497a1acd59a0ad7c558ce,YES,,Captură succesivă de paginare pe același SERP Bing; Bing nu a foldat scrierea (spre deosebire de Google).,UNIQUE,NOT_APPLICABLE,NOT_APPLICABLE,UNKNOWN
AM-T0-E120,Alex Matescu,T0,1.0,Rezultate cautare Bing,Bing Search (organic),S1,NOT_APPLICABLE,2026-07-07,06:48,+03:00,2026-07-07T06:48:00+03:00,screenshot,Q06,Disambiguare,Alex Matescu,main_query,AM-T0-BINGSEARCHORGANIC-S1-Q06,1,6,26,YES,AM-T0-E115,YES,REVIEWED,CONFIRMED,text căutat 'alex matescu' vizibil în bara de căutare pe fiecare captură,UNKNOWN,"Stare de autentificare Bing/Microsoft neclară în interfață (pictogramă cont ambiguă în Incognito, fără text explicit de logare/delogare)",REVIEW_REQUIRED,NO,NOT_APPLICABLE,NONE,Captură de ecran din 2026-07-07 la 06.48.01.png,Rezultate cautare Bing/Captură de ecran din 2026-07-07 la 06.48.01.png,1033245,3420x2038,53086885dfd223d33ae9b849ef58eff74f017789a59c3d0274d8d6cee5247aaa,YES,,Captură succesivă de paginare pe același SERP Bing; Bing nu a foldat scrierea (spre deosebire de Google).,UNIQUE,NOT_APPLICABLE,NOT_APPLICABLE,UNKNOWN
AM-T0-E121,Alex Matescu,T0,1.0,Rezultate cautare Bing,Bing Search (organic),S1,NOT_APPLICABLE,2026-07-07,06:48,+03:00,2026-07-07T06:48:00+03:00,screenshot,Q06,Disambiguare,Alex Matescu,main_query,AM-T0-BINGSEARCHORGANIC-S1-Q06,1,7,26,YES,AM-T0-E115,YES,REVIEWED,CONFIRMED,text căutat 'alex matescu' vizibil în bara de căutare pe fiecare captură,UNKNOWN,"Stare de autentificare Bing/Microsoft neclară în interfață (pictogramă cont ambiguă în Incognito, fără text explicit de logare/delogare)",REVIEW_REQUIRED,NO,NOT_APPLICABLE,NONE,Captură de ecran din 2026-07-07 la 06.48.08.png,Rezultate cautare Bing/Captură de ecran din 2026-07-07 la 06.48.08.png,858798,3420x2038,dc45cd7f27625b001fe6ded2a82cbb0dc1aae16e3693d8897bc753b4f83d0cfd,YES,,Captură succesivă de paginare pe același SERP Bing; Bing nu a foldat scrierea (spre deosebire de Google).,UNIQUE,NOT_APPLICABLE,NOT_APPLICABLE,UNKNOWN
AM-T0-E122,Alex Matescu,T0,1.0,Rezultate cautare Bing,Bing Search (organic),S1,NOT_APPLICABLE,2026-07-07,06:48,+03:00,2026-07-07T06:48:00+03:00,screenshot,Q06,Disambiguare,Alex Matescu,main_query,AM-T0-BINGSEARCHORGANIC-S1-Q06,1,8,26,YES,AM-T0-E115,YES,REVIEWED,CONFIRMED,text căutat 'alex matescu' vizibil în bara de căutare pe fiecare captură,UNKNOWN,"Stare de autentificare Bing/Microsoft neclară în interfață (pictogramă cont ambiguă în Incognito, fără text explicit de logare/delogare)",REVIEW_REQUIRED,NO,NOT_APPLICABLE,NONE,Captură de ecran din 2026-07-07 la 06.48.16.png,Rezultate cautare Bing/Captură de ecran din 2026-07-07 la 06.48.16.png,922257,3420x2038,a93e7ead53c39ff6f7a2e2a7ea90c1ef0a30f59555aec7bbd03bcc9c916908b4,YES,,Captură succesivă de paginare pe același SERP Bing; Bing nu a foldat scrierea (spre deosebire de Google).,UNIQUE,NOT_APPLICABLE,NOT_APPLICABLE,UNKNOWN
AM-T0-E123,Alex Matescu,T0,1.0,Rezultate cautare Bing,Bing Search (organic),S1,NOT_APPLICABLE,2026-07-07,06:48,+03:00,2026-07-07T06:48:00+03:00,screenshot,Q06,Disambiguare,Alex Matescu,main_query,AM-T0-BINGSEARCHORGANIC-S1-Q06,1,9,26,YES,AM-T0-E115,YES,REVIEWED,CONFIRMED,text căutat 'alex matescu' vizibil în bara de căutare pe fiecare captură,UNKNOWN,"Stare de autentificare Bing/Microsoft neclară în interfață (pictogramă cont ambiguă în Incognito, fără text explicit de logare/delogare)",REVIEW_REQUIRED,NO,NOT_APPLICABLE,NONE,Captură de ecran din 2026-07-07 la 06.48.29.png,Rezultate cautare Bing/Captură de ecran din 2026-07-07 la 06.48.29.png,847178,3420x2038,6ee4433288187e09a6333b38b3d870ec4a83182f27e90328808c20a9624ec38a,YES,,Captură succesivă de paginare pe același SERP Bing; Bing nu a foldat scrierea (spre deosebire de Google).,UNIQUE,NOT_APPLICABLE,NOT_APPLICABLE,UNKNOWN
